actions,ground_truths,board_numbers,image_numbers
Grip,grip,228,15
Up,down,228,2
Up,down,228,3
Up,down,228,4
Up,down,228,5
Up,down,228,6
Up,left,228,7
Up,left,228,8
Up,left,228,9
Up,down,229,0
Up,down,229,1
Up,left,229,10
Up,left,229,11
Up,grip,229,12
Up,down,229,2
Up,down,229,3
Up,down,229,4
Up,down,229,5
Up,left,229,6
Up,left,229,7
Up,left,229,8
Up,left,229,9
Grip,up,23,0
Grip,up,23,1
Grip,up,23,2
Grip,up,23,3
Grip,up,23,4
Grip,right,23,5
Grip,grip,23,6
Grip,up,230,0
Grip,up,230,1
Grip,up,230,2
Grip,up,230,3
Grip,up,230,4
Grip,up,230,5
Grip,left,230,6
Grip,grip,230,7
Grip,up,231,0
Grip,up,231,1
Grip,up,231,2
Grip,up,231,3
Grip,up,231,4
Grip,up,231,5
Up,right,231,6
Grip,grip,231,7
Grip,down,232,0
Grip,down,232,1
Up,down,232,2
Up,down,232,3
Up,down,232,4
Grip,grip,232,5
Grip,down,233,0
Grip,down,233,1
Grip,down,233,2
Grip,down,233,3
Grip,down,233,4
Grip,down,233,5
Up,down,233,6
Up,grip,233,7
Grip,up,234,0
Grip,up,234,1
Grip,right,234,10
Grip,right,234,11
Grip,right,234,12
Grip,grip,234,13
Grip,up,234,2
Grip,up,234,3
Grip,up,234,4
Grip,up,234,5
Grip,up,234,6
Grip,up,234,7
Grip,right,234,8
Grip,right,234,9
Grip,up,235,0
Grip,up,235,1
Grip,right,235,10
Grip,right,235,11
Grip,right,235,12
Grip,right,235,13
Grip,right,235,14
Grip,grip,235,15
Grip,up,235,2
Grip,up,235,3
Grip,up,235,4
Grip,up,235,5
Grip,up,235,6
Grip,up,235,7
Grip,up,235,8
Grip,right,235,9
Grip,down,236,0
Grip,right,236,1
Grip,right,236,2
Grip,right,236,3
Grip,grip,236,4
Grip,down,237,0
Grip,right,237,1
Grip,right,237,2
Grip,right,237,3
Grip,right,237,4
Grip,right,237,5
Grip,right,237,6
Grip,grip,237,7
Grip,down,238,0
Grip,down,238,1
Grip,down,238,2
Grip,right,238,3
Grip,right,238,4
Grip,right,238,5
Right,right,238,6
Grip,right,238,7
Grip,right,238,8
Grip,grip,238,9
Up,down,239,0
Up,down,239,1
Grip,grip,239,10
Right,down,239,2
Up,down,239,3
Up,down,239,4
Up,down,239,5
Up,right,239,6
Right,right,239,7
Grip,right,239,8
Grip,right,239,9
Up,down,24,0
Up,down,24,1
Up,right,24,2
Grip,grip,24,3
Up,up,240,0
Up,up,240,1
Up,grip,240,10
Grip,up,240,2
Grip,up,240,3
Up,up,240,4
Up,up,240,5
Up,up,240,6
Up,up,240,7
Grip,left,240,8
Up,left,240,9
Up,up,241,0
Up,up,241,1
Grip,left,241,10
Grip,left,241,11
Grip,grip,241,12
Up,up,241,2
Left,up,241,3
Up,up,241,4
Up,left,241,5
Left,left,241,6
Up,left,241,7
Up,left,241,8
Grip,left,241,9
Up,left,242,0
Up,left,242,1
Grip,grip,242,10
Up,left,242,2
Up,left,242,3
Grip,left,242,4
Grip,left,242,5
Grip,left,242,6
Grip,left,242,7
Grip,left,242,8
Grip,left,242,9
Grip,left,243,0
Grip,left,243,1
Grip,left,243,2
Grip,left,243,3
Grip,grip,243,4
Left,down,244,0
Grip,down,244,1
Grip,down,244,2
Up,down,244,3
Up,down,244,4
Up,left,244,5
Up,left,244,6
Up,grip,244,7
Up,down,245,0
Up,down,245,1
Up,left,245,10
Up,left,245,11
Up,left,245,12
Up,grip,245,13
Up,down,245,2
Up,down,245,3
Up,down,245,4
Up,down,245,5
Up,left,245,6
Up,left,245,7
Up,left,245,8
Up,left,245,9
Left,up,246,0
Left,up,246,1
Left,up,246,2
Left,up,246,3
Grip,up,246,4
Grip,up,246,5
Grip,left,246,6
Grip,grip,246,7
Grip,up,247,0
Grip,up,247,1
Grip,up,247,2
Grip,up,247,3
Grip,left,247,4
Grip,grip,247,5
Up,down,248,0
Up,down,248,1
Up,down,248,2
Up,right,248,3
Up,grip,248,4
Right,down,249,0
Right,down,249,1
Up,down,249,2
Up,grip,249,3
Grip,down,25,0
Left,down,25,1
Left,down,25,2
Left,right,25,3
Grip,grip,25,4
Grip,up,250,0
Grip,up,250,1
Grip,grip,250,10
Grip,up,250,2
Grip,up,250,3
Grip,up,250,4
Grip,up,250,5
Grip,right,250,6
Grip,right,250,7
Grip,right,250,8
Grip,right,250,9
Grip,up,251,0
Grip,up,251,1
Grip,right,251,2
Grip,right,251,3
Grip,right,251,4
Grip,right,251,5
Grip,right,251,6
Grip,right,251,7
Grip,grip,251,8
Up,right,252,0
Up,right,252,1
Up,right,252,2
Grip,right,252,3
Grip,right,252,4
Grip,right,252,5
Up,right,252,6
Grip,grip,252,7
Grip,up,253,0
Grip,right,253,1
Grip,right,253,2
Grip,right,253,3
Grip,right,253,4
Grip,right,253,5
Grip,grip,253,6
Grip,down,254,0
Right,down,254,1
Right,right,254,2
Right,right,254,3
Right,right,254,4
Right,right,254,5
Right,grip,254,6
Grip,down,255,0
Right,down,255,1
Up,right,255,10
Grip,grip,255,11
Right,down,255,2
Right,down,255,3
Grip,right,255,4
Grip,right,255,5
Right,right,255,6
Grip,right,255,7
Grip,right,255,8
Grip,right,255,9
Grip,up,256,0
Grip,up,256,1
Grip,left,256,10
Grip,grip,256,11
Grip,up,256,2
Grip,left,256,3
Grip,left,256,4
Grip,left,256,5
Grip,left,256,6
Grip,left,256,7
Grip,left,256,8
Grip,left,256,9
Up,up,257,0
Up,up,257,1
Grip,left,257,10
Grip,left,257,11
Grip,left,257,12
Grip,grip,257,13
Up,up,257,2
Up,up,257,3
Up,left,257,4
Up,left,257,5
Grip,left,257,6
Grip,left,257,7
Grip,left,257,8
Grip,left,257,9
Grip,up,258,0
Grip,left,258,1
Grip,left,258,2
Grip,left,258,3
Grip,left,258,4
Grip,left,258,5
Grip,grip,258,6
Up,down,259,0
Up,left,259,1
Up,left,259,2
Up,left,259,3
Up,grip,259,4
Grip,up,26,0
Grip,up,26,1
Grip,up,26,2
Grip,right,26,3
Grip,right,26,4
Grip,right,26,5
Grip,grip,26,6
Grip,down,260,0
Up,down,260,1
Grip,left,260,10
Grip,grip,260,11
Up,down,260,2
Up,down,260,3
Up,left,260,4
Up,left,260,5
Up,left,260,6
Up,left,260,7
Up,left,260,8
Up,left,260,9
Up,down,261,0
Up,down,261,1
Up,down,261,2
Up,down,261,3
Up,left,261,4
Up,grip,261,5
Grip,up,262,0
Grip,up,262,1
Grip,right,262,10
Grip,right,262,11
Grip,grip,262,12
Grip,up,262,2
Grip,up,262,3
Grip,up,262,4
Grip,up,262,5
Grip,up,262,6
Grip,up,262,7
Grip,up,262,8
Grip,up,262,9
Grip,up,263,0
Grip,up,263,1
Grip,up,263,2
Grip,up,263,3
Grip,up,263,4
Grip,right,263,5
Grip,right,263,6
Grip,grip,263,7
Grip,down,264,0
Grip,down,264,1
Grip,down,264,2
Grip,down,264,3
Grip,down,264,4
Grip,down,264,5
Up,down,264,6
Grip,right,264,7
Grip,grip,264,8
Grip,down,265,0
Grip,down,265,1
Grip,down,265,2
Grip,down,265,3
Grip,grip,265,4
Grip,up,266,0
Grip,up,266,1
Grip,right,266,10
Grip,right,266,11
Grip,right,266,12
Grip,right,266,13
Grip,right,266,14
Grip,right,266,15
Grip,grip,266,16
Grip,up,266,2
Grip,up,266,3
Grip,up,266,4
Grip,up,266,5
Grip,up,266,6
Grip,up,266,7
Grip,up,266,8
Grip,right,266,9
Grip,up,267,0
Grip,up,267,1
Grip,right,267,10
Grip,grip,267,11
Grip,up,267,2
Grip,up,267,3
Grip,up,267,4
Grip,right,267,5
Grip,right,267,6
Grip,right,267,7
Grip,right,267,8
Grip,right,267,9
Grip,down,268,0
Grip,right,268,1
Grip,right,268,2
Grip,right,268,3
Grip,right,268,4
Grip,right,268,5
Grip,right,268,6
Grip,right,268,7
Grip,grip,268,8
Grip,up,269,0
Grip,right,269,1
Grip,right,269,2
Grip,right,269,3
Grip,right,269,4
Grip,right,269,5
Grip,right,269,6
Grip,grip,269,7
Grip,up,27,0
Grip,up,27,1
Grip,up,27,2
Grip,up,27,3
Grip,right,27,4
Grip,right,27,5
Grip,grip,27,6
Grip,down,270,0
Up,down,270,1
Up,right,270,10
Grip,right,270,11
Grip,right,270,12
Grip,right,270,13
Grip,grip,270,14
Up,down,270,2
Up,down,270,3
Grip,down,270,4
Up,down,270,5
Up,down,270,6
Up,right,270,7
Up,right,270,8
Up,right,270,9
Grip,down,271,0
Grip,down,271,1
Grip,right,271,10
Grip,right,271,11
Grip,grip,271,12
Up,down,271,2
Grip,down,271,3
Grip,right,271,4
Grip,right,271,5
Grip,right,271,6
Grip,right,271,7
Grip,right,271,8
Grip,right,271,9
Grip,up,272,0
Grip,up,272,1
Grip,left,272,10
Grip,left,272,11
Up,left,272,12
Grip,left,272,13
Grip,grip,272,14
Grip,up,272,2
Grip,up,272,3
Grip,up,272,4
Grip,up,272,5
Grip,up,272,6
Grip,left,272,7
Grip,left,272,8
Grip,left,272,9
Grip,up,273,0
Grip,up,273,1
Grip,left,273,10
Grip,left,273,11
Grip,left,273,12
Grip,left,273,13
Grip,left,273,14
Grip,left,273,15
Grip,left,273,16
Grip,left,273,17
Grip,grip,273,18
Grip,up,273,2
Grip,up,273,3
Grip,up,273,4
Grip,up,273,5
Grip,up,273,6
Grip,up,273,7
Grip,up,273,8
Grip,left,273,9
Grip,up,274,0
Up,left,274,1
Grip,left,274,10
Grip,grip,274,11
Grip,left,274,2
Grip,left,274,3
Grip,left,274,4
Grip,left,274,5
Grip,left,274,6
Grip,left,274,7
Grip,left,274,8
Grip,left,274,9
Up,down,275,0
Up,left,275,1
Up,left,275,2
Grip,grip,275,3
Up,down,276,0
Up,down,276,1
Up,down,276,2
Up,left,276,3
Up,left,276,4
Up,grip,276,5
Up,down,277,0
Grip,down,277,1
Up,down,277,2
Up,left,277,3
Up,left,277,4
Up,left,277,5
Up,left,277,6
Up,left,277,7
Up,left,277,8
Grip,grip,277,9
Grip,up,278,0
Grip,up,278,1
Grip,up,278,2
Grip,up,278,3
Grip,up,278,4
Grip,grip,278,5
Grip,up,279,0
Up,up,279,1
Up,up,279,2
Up,up,279,3
Grip,up,279,4
Grip,up,279,5
Grip,left,279,6
Grip,grip,279,7
Up,right,28,0
Grip,right,28,1
Up,right,28,2
Up,right,28,3
Grip,right,28,4
Grip,grip,28,5
Grip,down,280,0
Grip,down,280,1
Grip,right,280,2
Grip,grip,280,3
Grip,down,281,0
Grip,down,281,1
Grip,down,281,2
Grip,down,281,3
Grip,down,281,4
Grip,grip,281,5
Grip,up,282,0
Grip,up,282,1
Grip,right,282,10
Grip,right,282,11
Grip,right,282,12
Grip,right,282,13
Grip,right,282,14
Grip,grip,282,15
Grip,up,282,2
Grip,up,282,3
Grip,up,282,4
Grip,up,282,5
Grip,up,282,6
Grip,up,282,7
Grip,up,282,8
Grip,right,282,9
Grip,up,283,0
Grip,up,283,1
Grip,right,283,2
Grip,right,283,3
Grip,right,283,4
Grip,right,283,5
Grip,right,283,6
Grip,right,283,7
Grip,right,283,8
Grip,grip,283,9
Grip,right,284,0
Grip,right,284,1
Up,right,284,2
Up,right,284,3
Grip,grip,284,4
Grip,up,285,0
Grip,right,285,1
Grip,right,285,2
Grip,right,285,3
Grip,right,285,4
Grip,right,285,5
Grip,grip,285,6
Grip,down,286,0
Grip,down,286,1
Grip,right,286,2
Grip,right,286,3
Grip,grip,286,4
Grip,down,287,0
Grip,down,287,1
Grip,right,287,2
Grip,right,287,3
Grip,right,287,4
Grip,right,287,5
Grip,right,287,6
Grip,right,287,7
Grip,right,287,8
Grip,grip,287,9
Grip,up,288,0
Grip,up,288,1
Grip,left,288,2
Grip,left,288,3
Grip,left,288,4
Grip,grip,288,5
Left,up,289,0
Left,up,289,1
Grip,left,289,10
Grip,left,289,11
Grip,grip,289,12
Left,up,289,2
Grip,up,289,3
Grip,up,289,4
Grip,up,289,5
Grip,up,289,6
Grip,left,289,7
Grip,left,289,8
Grip,left,289,9
Grip,up,29,0
Grip,right,29,1
Grip,right,29,2
Grip,right,29,3
Grip,right,29,4
Grip,right,29,5
Grip,right,29,6
Grip,grip,29,7
Grip,up,290,0
Grip,left,290,1
Grip,left,290,2
Grip,left,290,3
Grip,grip,290,4
Grip,left,291,0
Grip,left,291,1
Grip,left,291,2
Grip,grip,291,3
Up,down,292,0
Up,down,292,1
Grip,left,292,10
Grip,grip,292,11
Up,down,292,2
Up,down,292,3
Up,down,292,4
Grip,down,292,5
Up,left,292,6
Grip,left,292,7
Up,left,292,8
Up,left,292,9
Grip,down,293,0
Grip,down,293,1
Grip,grip,293,10
Grip,down,293,2
Grip,left,293,3
Grip,left,293,4
Right,left,293,5
Grip,left,293,6
Grip,left,293,7
Grip,left,293,8
Grip,left,293,9
Grip,up,294,0
Grip,up,294,1
Grip,right,294,10
Grip,right,294,11
Grip,grip,294,12
Grip,up,294,2
Grip,up,294,3
Grip,up,294,4
Grip,up,294,5
Grip,up,294,6
Grip,up,294,7
Grip,up,294,8
Grip,up,294,9
Grip,up,295,0
Grip,up,295,1
Grip,up,295,2
Grip,up,295,3
Grip,up,295,4
Grip,right,295,5
Grip,grip,295,6
Grip,down,296,0
Grip,down,296,1
Grip,grip,296,2
Right,down,297,0
Left,down,297,1
Right,down,297,2
Right,down,297,3
Right,down,297,4
Right,down,297,5
Left,down,297,6
Right,right,297,7
Right,right,297,8
Up,grip,297,9
Grip,up,298,0
Grip,up,298,1
Grip,right,298,10
Grip,right,298,11
Grip,right,298,12
Grip,right,298,13
Grip,right,298,14
Grip,right,298,15
Grip,grip,298,16
Grip,up,298,2
Grip,up,298,3
Grip,up,298,4
Grip,up,298,5
Grip,up,298,6
Grip,up,298,7
Grip,up,298,8
Grip,right,298,9
Grip,up,299,0
Grip,up,299,1
Grip,up,299,2
Grip,right,299,3
Grip,right,299,4
Grip,right,299,5
Grip,grip,299,6
Grip,up,3,0
Grip,left,3,1
Grip,left,3,2
Grip,left,3,3
Grip,left,3,4
Grip,left,3,5
Grip,left,3,6
Grip,left,3,7
Grip,grip,3,8
Grip,down,30,0
Grip,down,30,1
Left,right,30,2
Left,right,30,3
Left,right,30,4
Grip,grip,30,5
Grip,down,300,0
Grip,right,300,1
Grip,right,300,2
Grip,right,300,3
Grip,right,300,4
Grip,grip,300,5
Grip,up,301,0
Grip,right,301,1
Grip,right,301,2
Grip,right,301,3
Grip,grip,301,4
Left,down,302,0
Left,down,302,1
Grip,grip,302,10
Right,down,302,2
Right,down,302,3
Right,down,302,4
Right,down,302,5
Right,down,302,6
Right,right,302,7
Right,right,302,8
Right,right,302,9
Grip,down,303,0
Grip,down,303,1
Grip,right,303,10
Grip,right,303,11
Grip,right,303,12
Grip,right,303,13
Grip,right,303,14
Grip,grip,303,15
Grip,down,303,2
Grip,down,303,3
Grip,down,303,4
Grip,down,303,5
Grip,down,303,6
Grip,right,303,7
Grip,right,303,8
Grip,right,303,9
Grip,up,304,0
Grip,up,304,1
Grip,left,304,10
Grip,left,304,11
Grip,left,304,12
Grip,grip,304,13
Grip,up,304,2
Grip,up,304,3
Grip,up,304,4
Grip,up,304,5
Grip,left,304,6
Grip,left,304,7
Grip,left,304,8
Grip,left,304,9
Grip,up,305,0
Grip,up,305,1
Grip,left,305,10
Grip,left,305,11
Grip,left,305,12
Grip,grip,305,13
Grip,up,305,2
Grip,up,305,3
Grip,left,305,4
Grip,left,305,5
Grip,left,305,6
Grip,left,305,7
Grip,left,305,8
Grip,left,305,9
Grip,down,306,0
Grip,left,306,1
Up,grip,306,10
Up,left,306,2
Grip,left,306,3
Grip,left,306,4
Grip,left,306,5
Up,left,306,6
Up,left,306,7
Up,left,306,8
Grip,left,306,9
Up,left,307,0
Up,left,307,1
Up,left,307,2
Up,left,307,3
Grip,grip,307,4
Up,down,308,0
Up,down,308,1
Up,left,308,10
Up,left,308,11
Up,grip,308,12
Up,down,308,2
Up,down,308,3
Up,down,308,4
Up,down,308,5
Up,down,308,6
Up,left,308,7
Up,left,308,8
Up,left,308,9
Grip,down,309,0
Grip,down,309,1
Grip,left,309,2
Grip,left,309,3
Up,left,309,4
Up,left,309,5
Grip,left,309,6
Grip,left,309,7
Grip,grip,309,8
Up,down,31,0
Left,down,31,1
Right,down,31,2
Up,right,31,3
Grip,right,31,4
Grip,right,31,5
Grip,grip,31,6
Grip,up,310,0
Grip,up,310,1
Grip,grip,310,10
Grip,up,310,2
Grip,up,310,3
Grip,up,310,4
Grip,up,310,5
Grip,up,310,6
Grip,up,310,7
Grip,up,310,8
Grip,left,310,9
Grip,up,311,0
Grip,up,311,1
Grip,right,311,10
Grip,grip,311,11
Grip,up,311,2
Grip,up,311,3
Grip,up,311,4
Grip,up,311,5
Grip,up,311,6
Grip,up,311,7
Grip,up,311,8
Grip,up,311,9
Grip,down,312,0
Grip,down,312,1
Grip,down,312,2
Up,down,312,3
Up,down,312,4
Up,down,312,5
Up,down,312,6
Grip,left,312,7
Grip,grip,312,8
Left,down,313,0
Left,down,313,1
Left,down,313,2
Grip,down,313,3
Grip,down,313,4
Grip,grip,313,5
Grip,up,314,0
Grip,up,314,1
Grip,up,314,2
Grip,up,314,3
Grip,up,314,4
Grip,up,314,5
Grip,right,314,6
Grip,right,314,7
Grip,grip,314,8
Grip,up,315,0
Grip,up,315,1
Grip,right,315,10
Grip,right,315,11
Grip,right,315,12
Grip,grip,315,13
Grip,up,315,2
Grip,up,315,3
Grip,up,315,4
Grip,up,315,5
Grip,up,315,6
Grip,up,315,7
Grip,up,315,8
Grip,right,315,9
Grip,right,316,0
Grip,right,316,1
Grip,right,316,2
Grip,right,316,3
Grip,right,316,4
Grip,grip,316,5
Grip,down,317,0
Grip,right,317,1
Grip,right,317,2
Grip,right,317,3
Grip,right,317,4
Grip,right,317,5
Grip,right,317,6
Grip,right,317,7
Grip,grip,317,8
Grip,down,318,0
Right,down,318,1
Grip,grip,318,10
Right,down,318,2
Right,down,318,3
Right,down,318,4
Right,down,318,5
Right,right,318,6
Right,right,318,7
Right,right,318,8
Up,right,318,9
Grip,down,319,0
Grip,down,319,1
Grip,down,319,2
Grip,right,319,3
Grip,right,319,4
Grip,right,319,5
Grip,right,319,6
Grip,right,319,7
Grip,right,319,8
Grip,grip,319,9
Grip,up,32,0
Grip,up,32,1
Grip,grip,32,10
Grip,up,32,2
Grip,up,32,3
Grip,up,32,4
Grip,up,32,5
Grip,up,32,6
Grip,left,32,7
Grip,left,32,8
Grip,left,32,9
Grip,up,320,0
Grip,up,320,1
Grip,left,320,10
Grip,left,320,11
Grip,left,320,12
Grip,left,320,13
Grip,left,320,14
Grip,left,320,15
Grip,left,320,16
Grip,left,320,17
Grip,grip,320,18
Grip,up,320,2
Grip,up,320,3
Grip,up,320,4
Grip,up,320,5
Grip,up,320,6
Grip,up,320,7
Grip,left,320,8
Grip,left,320,9
Up,up,321,0
Up,up,321,1
Grip,left,321,10
Grip,left,321,11
Grip,grip,321,12
Up,up,321,2
Up,up,321,3
Up,up,321,4
Up,up,321,5
Grip,up,321,6
Grip,up,321,7
Grip,left,321,8
Up,left,321,9
Up,up,322,0
Up,left,322,1
Up,left,322,2
Up,left,322,3
Up,left,322,4
Grip,left,322,5
Grip,left,322,6
Grip,grip,322,7
Up,left,323,0
Up,left,323,1
Up,left,323,2
Up,left,323,3
Up,left,323,4
Up,grip,323,5
Up,down,324,0
Up,down,324,1
Up,left,324,2
Up,left,324,3
Up,left,324,4
Up,left,324,5
Up,left,324,6
Up,grip,324,7
Up,down,325,0
Up,down,325,1
Grip,left,325,10
Up,grip,325,11
Up,down,325,2
Up,down,325,3
Up,down,325,4
Up,left,325,5
Up,left,325,6
Up,left,325,7
Up,left,325,8
Up,left,325,9
Grip,up,326,0
Grip,up,326,1
Grip,up,326,2
Grip,up,326,3
Grip,up,326,4
Grip,right,326,5
Grip,grip,326,6
Grip,up,327,0
Grip,up,327,1
Grip,up,327,2
Grip,up,327,3
Grip,up,327,4
Grip,left,327,5
Grip,grip,327,6
Right,down,328,0
Right,down,328,1
Right,left,328,2
Right,grip,328,3
Left,down,329,0
Right,down,329,1
Up,grip,329,2
Up,up,33,0
Grip,up,33,1
Up,up,33,2
Up,left,33,3
Up,left,33,4
Up,grip,33,5
Grip,up,330,0
Grip,up,330,1
Grip,right,330,10
Grip,right,330,11
Grip,right,330,12
Grip,grip,330,13
Grip,up,330,2
Grip,up,330,3
Grip,up,330,4
Grip,up,330,5
Grip,up,330,6
Grip,up,330,7
Grip,up,330,8
Grip,up,330,9
Grip,up,331,0
Grip,up,331,1
Grip,up,331,2
Grip,right,331,3
Grip,right,331,4
Grip,grip,331,5
Left,right,332,0
Left,right,332,1
Grip,grip,332,2
Grip,down,333,0
Grip,right,333,1
Grip,right,333,2
Grip,right,333,3
Grip,right,333,4
Grip,right,333,5
Grip,grip,333,6
Right,down,334,0
Right,down,334,1
Right,down,334,2
Right,down,334,3
Right,down,334,4
Right,right,334,5
Right,right,334,6
Right,right,334,7
Up,right,334,8
Up,grip,334,9
Right,down,335,0
Up,down,335,1
Grip,down,335,2
Grip,down,335,3
Left,down,335,4
Right,right,335,5
Left,right,335,6
Grip,grip,335,7
Grip,up,336,0
Grip,up,336,1
Grip,up,336,2
Grip,up,336,3
Grip,up,336,4
Grip,left,336,5
Grip,left,336,6
Grip,left,336,7
Grip,grip,336,8
Grip,up,337,0
Grip,up,337,1
Grip,left,337,10
Grip,left,337,11
Grip,left,337,12
Grip,grip,337,13
Grip,up,337,2
Grip,up,337,3
Grip,up,337,4
Grip,up,337,5
Grip,up,337,6
Grip,left,337,7
Grip,left,337,8
Grip,left,337,9
Grip,down,338,0
Grip,left,338,1
Grip,left,338,2
Up,left,338,3
Up,grip,338,4
Grip,down,339,0
Grip,left,339,1
Grip,left,339,2
Grip,left,339,3
Grip,left,339,4
Grip,grip,339,5
Up,down,34,0
Up,left,34,1
Up,left,34,2
Up,left,34,3
Up,left,34,4
Up,grip,34,5
Grip,down,340,0
Grip,down,340,1
Up,grip,340,10
Up,down,340,2
Up,down,340,3
Up,down,340,4
Up,down,340,5
Up,down,340,6
Up,left,340,7
Up,left,340,8
Up,left,340,9
Up,down,341,0
Up,down,341,1
Up,down,341,2
Up,down,341,3
Up,down,341,4
Up,left,341,5
Up,left,341,6
Up,left,341,7
Up,grip,341,8
Grip,up,342,0
Grip,up,342,1
Grip,up,342,2
Grip,up,342,3
Grip,right,342,4
Grip,grip,342,5
Left,up,343,0
Left,up,343,1
Grip,up,343,2
Left,up,343,3
Grip,up,343,4
Left,up,343,5
Grip,left,343,6
Grip,grip,343,7
Grip,down,344,0
Grip,down,344,1
Grip,down,344,2
Grip,down,344,3
Grip,right,344,4
Grip,grip,344,5
Grip,down,345,0
Grip,down,345,1
Grip,grip,345,2
Grip,up,346,0
Grip,up,346,1
Grip,right,346,10
Grip,right,346,11
Grip,right,346,12
Grip,grip,346,13
Grip,up,346,2
Grip,up,346,3
Grip,up,346,4
Grip,up,346,5
Grip,up,346,6
Grip,up,346,7
Grip,up,346,8
Grip,up,346,9
Grip,up,347,0
Grip,up,347,1
Grip,right,347,10
Grip,grip,347,11
Grip,up,347,2
Grip,up,347,3
Grip,up,347,4
Grip,up,347,5
Grip,right,347,6
Grip,right,347,7
Grip,right,347,8
Grip,right,347,9
Right,down,348,0
Right,right,348,1
Right,right,348,2
Right,right,348,3
Right,right,348,4
Right,right,348,5
Grip,right,348,6
Grip,grip,348,7
Left,up,349,0
Grip,right,349,1
Grip,right,349,2
Grip,right,349,3
Grip,right,349,4
Grip,right,349,5
Grip,right,349,6
Grip,right,349,7
Grip,grip,349,8
Up,down,35,0
Up,left,35,1
Up,left,35,2
Up,left,35,3
Up,left,35,4
Up,left,35,5
Up,left,35,6
Up,left,35,7
Up,grip,35,8
Grip,down,350,0
Grip,down,350,1
Right,down,350,2
Right,down,350,3
Right,right,350,4
Right,right,350,5
Right,grip,350,6
Right,down,351,0
Right,down,351,1
Grip,grip,351,10
Right,down,351,2
Right,down,351,3
Right,down,351,4
Right,down,351,5
Right,down,351,6
Grip,right,351,7
Grip,right,351,8
Grip,right,351,9
Grip,up,352,0
Grip,up,352,1
Grip,left,352,2
Grip,left,352,3
Grip,left,352,4
Grip,left,352,5
Grip,left,352,6
Grip,grip,352,7
Grip,up,353,0
Grip,up,353,1
Grip,up,353,2
Grip,up,353,3
Grip,up,353,4
Grip,up,353,5
Grip,up,353,6
Grip,left,353,7
Grip,left,353,8
Grip,grip,353,9
Grip,left,354,0
Grip,left,354,1
Grip,grip,354,2
Grip,down,355,0
Grip,left,355,1
Grip,grip,355,10
Grip,left,355,2
Grip,left,355,3
Grip,left,355,4
Grip,left,355,5
Grip,left,355,6
Grip,left,355,7
Grip,left,355,8
Grip,left,355,9
Grip,down,356,0
Grip,down,356,1
Grip,left,356,10
Up,left,356,11
Up,left,356,12
Grip,left,356,13
Grip,left,356,14
Grip,left,356,15
Grip,grip,356,16
Grip,down,356,2
Grip,down,356,3
Right,down,356,4
Up,down,356,5
Grip,down,356,6
Grip,left,356,7
Grip,left,356,8
Grip,left,356,9
Up,down,357,0
Up,down,357,1
Up,left,357,2
Grip,left,357,3
Grip,left,357,4
Grip,left,357,5
Grip,left,357,6
Grip,grip,357,7
Grip,up,358,0
Grip,up,358,1
Grip,up,358,2
Grip,up,358,3
Grip,up,358,4
Grip,right,358,5
Grip,right,358,6
Grip,grip,358,7
Grip,up,359,0
Grip,up,359,1
Grip,right,359,2
Grip,right,359,3
Grip,grip,359,4
Up,down,36,0
Up,down,36,1
Up,left,36,10
Up,left,36,11
Up,left,36,12
Up,left,36,13
Up,left,36,14
Up,left,36,15
Grip,grip,36,16
Up,down,36,2
Up,down,36,3
Up,down,36,4
Up,down,36,5
Up,down,36,6
Up,left,36,7
Up,left,36,8
Up,left,36,9
Left,down,360,0
Grip,down,360,1
Right,down,360,2
Grip,down,360,3
Right,down,360,4
Right,right,360,5
Right,right,360,6
Grip,grip,360,7
Grip,down,361,0
Grip,down,361,1
Grip,down,361,2
Grip,down,361,3
Grip,down,361,4
Grip,down,361,5
Grip,right,361,6
Grip,grip,361,7
Grip,up,362,0
Grip,up,362,1
Grip,up,362,2
Grip,right,362,3
Grip,right,362,4
Grip,right,362,5
Grip,right,362,6
Grip,right,362,7
Grip,grip,362,8
Grip,up,363,0
Grip,up,363,1
Grip,right,363,10
Grip,right,363,11
Grip,right,363,12
Grip,right,363,13
Grip,right,363,14
Grip,right,363,15
Grip,right,363,16
Grip,grip,363,17
Grip,up,363,2
Grip,up,363,3
Grip,up,363,4
Grip,up,363,5
Grip,up,363,6
Grip,up,363,7
Grip,up,363,8
Grip,up,363,9
Grip,up,364,0
Grip,right,364,1
Grip,right,364,2
Grip,right,364,3
Grip,right,364,4
Grip,right,364,5
Grip,grip,364,6
Grip,down,365,0
Grip,right,365,1
Grip,right,365,2
Grip,right,365,3
Grip,right,365,4
Grip,right,365,5
Grip,right,365,6
Grip,right,365,7
Grip,right,365,8
Grip,grip,365,9
Right,down,366,0
Right,down,366,1
Right,down,366,2
Right,down,366,3
Right,down,366,4
Right,down,366,5
Grip,right,366,6
Grip,right,366,7
Right,right,366,8
Grip,grip,366,9
Grip,down,367,0
Grip,down,367,1
Grip,grip,367,10
Grip,right,367,2
Grip,right,367,3
Grip,right,367,4
Grip,right,367,5
Grip,right,367,6
Grip,right,367,7
Grip,right,367,8
Grip,right,367,9
Grip,up,368,0
Grip,up,368,1
Grip,left,368,10
Grip,left,368,11
Grip,left,368,12
Grip,grip,368,13
Grip,up,368,2
Grip,up,368,3
Grip,up,368,4
Grip,up,368,5
Grip,left,368,6
Grip,left,368,7
